pc4,pc4name,mun,munname,pricem2,distcbd,shhistdistr,popdens,shforeign,shlandinfr,shlandres,shlandmanuf,shlandother,shopenspace,shyoungp,shelderly,hhsize,dumRS,RSdistcbd,_est_Netherlands,_est_Model2,_est_Model3,_est_Model4,lnpricem2,lndistcbd,lnRSdistcbd
2152,N.-VENNEP NOORD EN OMGEVING,394,Haarlemmermeer,277.7551497136595,4.918641546200001,0,11.61875804641611,.2184443409408477,.0273303042819771,.1522098306484924,.0448850337326174,.0574142916150351,.718160539721878,.2985561248253377,.0600838379133675,2.59,0,0,1,1,1,1,5.62674,1.5930324,0
8913,VOSSEPARK,80,Leeuwarden,303.0687079583165,.90373987961,.1240298706002653,50.74260843031465,.0862573099415205,.0460652591170825,.5393474088291746,.3704414587332054,0,.0441458733205374,.2426900584795322,.141812865497076,2.02,0,0,1,1,1,1,5.7139597,-.1012137,0
5397,LITH,808,Lith,117.8363905009315,7.22764805798,0,2.751428634364839,.0591133004926108,.0256312165263963,.066947207345065,.0158122927824535,.0020402958428972,.8895689875031879,.2791461412151067,.1083743842364532,2.69,0,0,1,1,1,1,4.7692971,1.9779137,0
3771,BARNEVELD CENTRUM,203,Barneveld,96.92221788555985,1.47183356736,0,5.195096450645567,.0720513997246443,.0470640968175706,.0742268041237113,.1214403107724488,.0230987598984013,.7341700283878679,.3005966039467646,.1638366223038091,2.61,0,0,1,1,1,1,4.5739088,.38650894,0
2981,RIDDERKERK-CENTRUM,597,Ridderkerk,183.2519200968771,7.68966967561,0,38.58318291465811,.2391653290529695,.0711523588553751,.625676720804331,.0781129156999227,.1678267594740913,.05723124516628,.2102728731942215,.1829855537720706,2.11,0,0,1,1,1,1,5.2108617,2.0398779,0
8303,ESPELERVAART (WEST),171,Noordoostpolder,150.015590443881,21.75907350463,0,9.435810122411082,.1581632653061225,.0186236795505892,.1565610307138059,.0090981254197961,.00830432924223,.8074128350735787,.2790816326530612,.1418367346938776,2.4,0,0,1,1,1,1,5.0107393,3.0800309,0
2582,STATENKWARTIER,518,'s-Gravenhage (gemeente),1316.73644684669,3.04662767663,.9549624146236613,92.52407211725478,.3646144650328751,.0248790601243953,.8707671043538355,.0670352453351762,0,.0373185901865929,.228332337118948,.1326957561267185,1.99,1,3.0466278,1,1,1,1,7.1829114,1.1140352,3.3940506
5645,GIJZENROOI,772,Eindhoven,177.3649153871274,2.72179481409,.0215831104471853,21.5636975545813,.3099337748344371,.0151187904967603,.4110871130309575,.3095752339812815,.0748740100791937,.1893448524118071,.233112582781457,.1549668874172185,2.09,0,0,1,1,1,1,5.1782093,1.0012915,0
1963,DE MAER,396,Heemskerk,293.8950378876851,13.02438255926,0,36.98364529548434,.1213114754098361,.0129513343799058,.457221350078493,.0345368916797488,0,.4952904238618525,.2508196721311475,.1614754098360656,2.49,0,0,1,1,1,1,5.6832228,2.5668232,0
1713,OBDAM,1598,Obdam,88.23186407276064,5.72829291936,0,5.640191684565773,.0588793922127255,.0373710459793674,.09551137528182,.0362779258044681,.0245952039352326,.8062444489991119,.2830009496676164,.1149097815764482,2.69,0,0,1,1,1,1,4.4799681,1.7454176,0
6311,TERMAAR,986,Voerendaal,135.841954111479,6.81356693223,0,5.958811869656457,.0967741935483871,.0829736211031175,.1074340527577938,0,0,.8095923261390887,.2064516129032258,.1806451612903226,2.42,0,0,1,1,1,1,4.9114919,1.9189157,0
5102,DONGEN-NOORDWEST,766,Dongen,173.6997987482721,4.88183533622,0,13.2990809943299,.1355389541088581,.0293646556326749,.188645666488699,.0441359672539598,.0343477487097348,.7035059619149315,.2283884738527215,.1526147278548559,2.44,0,0,1,1,1,1,5.1573286,1.5855212,0
8642,LUTKEWIERUM,140,Littenseradiel,128.9738284242039,15.54737383515,.0048560803773789,.1945637179069505,.0769230769230769,.0169715255515746,0,0,0,.9830284744484254,.3846153846153846,.0769230769230769,2.52,0,0,1,1,1,1,4.8596096,2.7438917,0
2512,ZUIDWAL,518,'s-Gravenhage (gemeente),353.7759005526742,.56366168931,.6852543608075224,152.2251477986838,.6241990199773841,.0545977011494253,.7600574712643678,.1853448275862069,0,0,.2208820203543159,.078024877497173,1.74,1,.56366169,1,1,1,1,5.8686638,-.57330108,-.32314786
3256,DE LANGSTRAAT,580,Oostflakkee,43.15766808520397,19.68289314964,0,.697545620493263,.0504201680672269,.0376836199896656,.0091902266184395,.0007012622720898,.0070495312615339,.9453753598582713,.2184873949579832,.1470588235294118,2.39,0,0,1,1,1,1,3.7648602,2.9797499,0
3906,VEENENDAAL WEST I,345,Veenendaal,211.9892103750872,1.90892086007,0,42.56325701278687,.0842373962986599,.0472307169554876,.4665307509344206,.0166496772001359,0,.4695888549099558,.3178047223994895,.0740268028079132,2.88,0,0,1,1,1,1,5.3565354,.64653808,0
8394,DE HOEVE,98,Weststellingwerf,12.48615189700094,23.83820851931,0,.4571989364049299,.0581395348837209,.0143984493977572,.0031150491485532,0,.0004845632008861,.9820019382528036,.313953488372093,.1046511627906977,2.79,0,0,1,1,1,1,2.5246203,3.1712897,0
6681,BEMMEL,1705,Lingewaard,116.3857431397136,6.155277918179999,0,8.799865000681544,.0878459687123947,.0465646678703792,.1614083436282429,.016107573885774,.0357312553454338,.7401881592701701,.2583233052547132,.1283594063377457,2.51,0,0,1,1,1,1,4.7569098,1.8173099,0
6114,SUSTEREN,1711,Echt-Susteren,64.6632327703003,7.75338965679,0,4.697939026015068,.1562689279224712,.0407958055016879,.1033541621776916,.0358040652158299,.0254614666379372,.7945845004668534,.2162325863113265,.1689884918231375,2.37,0,0,1,1,1,1,4.1691928,2.04813,0
4051,OCHTEN,1740,Neder-Betuwe,70.34064869402096,13.06425717827,0,3.641064352008997,.0507726269315673,.0550492384855343,.0744999694170897,.0435500642241116,.0179215854180684,.8089791424551961,.2660044150110376,.1644591611479029,2.61,0,0,1,1,1,1,4.2533498,2.56988,0
3227,OUDENHOORN,568,Bernisse,22.40037031497893,9.81008805261,0,1.283439857833367,.0778688524590164,.0314236570521302,.0119740672135486,.0081370732998148,.0051600952632972,.9433051071712093,.1967213114754098,.1475409836065574,2.35,0,0,1,1,1,1,3.1090775,2.2834113,0
6663,LENT-WEST,268,Nijmegen,106.3760586867303,2.00470233451,.0006405389333525,8.255706956934809,.1757469244288225,.0772727272727273,.1261363636363636,.015599173553719,.0548553719008264,.7261363636363637,.2486818980667838,.101933216168717,2.25,0,0,1,1,1,1,4.6669807,.69549561,0
3245,MIDDELHARNIS-SOMMELSDIJK,559,Middelharnis,167.0031075399593,16.00658697224,.0141376209335251,3.493565360261379,.0581793292265571,.0324452084228621,.0472404690281785,.0112959666032292,.0080729326539382,.9009454232917921,.2642026009582478,.1601642710472279,2.51,0,0,1,1,1,1,5.1180124,2.7730002,0
9459,ROLDE,1680,Aa en Hunze,10.60236867769411,6.14320748876,0,.0387358440317974,0,.0041386445938955,0,0,0,.9958613554061045,.5,0,2.75,0,0,1,1,1,1,2.3610775,1.815347,0
5223,DEUTEREN,796,'s-Hertogenbosch,262.4558276398845,2.65318169751,0,20.01186130824154,.3226691042047532,.0630023640661938,.2085106382978723,.1473995271867612,.0080378250591017,.573049645390071,.1773308957952468,.1425959780621572,1.86,0,0,1,1,1,1,5.5700827,.97575957,0
3243,STAD AAN 'T HARINGVLIET,559,Middelharnis,51.02042204165378,14.69133919015,0,1.445265502696255,.041958041958042,.0483302352413307,.0257675790013461,.0124991987693097,.0303185693224793,.8830844176655342,.2447552447552448,.1608391608391608,2.57,0,0,1,1,1,1,3.9322259,2.6872582,0
3573,VOORVELDSEPOLDER,344,Utrecht (gemeente),430.9703667918731,2.76291223169,.0063295532508867,14.19452828940439,.2008995502248876,.1958847736625514,.1624142661179698,.0869684499314129,0,.5547325102880658,.272863568215892,.0854572713643178,2.16,1,2.7629123,1,1,1,1,6.0660396,1.0162853,2.8079071
5074,BIEZENMORTEL,788,Haaren,51.39487137449566,9.913535620549998,0,1.575278275640304,.0391459074733096,.0287843366452367,.0167299824663939,.0357247223845704,.010739333722969,.9080216247808299,.2669039145907473,.1316725978647687,2.94,0,0,1,1,1,1,3.9395385,2.293901,0
9433,ZWIGGELTE,1731,Midden-Drenthe,9.179467473752597,11.86851505792,0,.1937335919562744,.0531914893617021,.0180298916624931,.0022932756939136,.0167382766164958,0,.9629385560270975,.2765957446808511,.1063829787234043,2.63,0,0,1,1,1,1,2.2169693,2.4738891,0
2902,DICHTERSWIJK C.S.,502,Capelle aan den IJssel,186.682099322001,6.75643375236,0,36.84711050566043,.2192982456140351,.0805574439157036,.4309993201903467,.0737593473827328,.0261726716519375,.3885112168592794,.1950067476383266,.1923076923076923,2.04,0,0,1,1,1,1,5.2294073,1.9104952,0
5013,INDUSTRIESTROOK LOVENSE-KANAALDIJK,855,Tilburg,229.3603299135108,1.73887064786,0,13.50385168787625,.2638036809815951,.0698412698412698,.1058201058201058,.6984126984126984,.035978835978836,.0899470899470899,.2147239263803681,.1042944785276074,1.87,0,0,1,1,1,1,5.4352942,.55323583,0
6102,HINGEN,1711,Echt-Susteren,55.90513932361824,10.19833993011,0,3.776063918627674,.2167338709677419,.0220612760280173,.0847667603754705,.0280649926144756,.009672654500405,.8554343164816315,.2016129032258064,.15625,2.37,0,0,1,1,1,1,4.0236564,2.3222249,0
3601,NIEUW-MAARSSEVEEN,333,Maarssen,284.0328348079392,8.370253475850001,.1153721829843457,14.28435988733755,.1409348441926346,.0303898170246619,.2257756563245824,.030230708035004,.0167064439140811,.6968973747016707,.1954674220963173,.2584985835694051,2.1,0,0,1,1,1,1,5.6490898,2.1246841,0
7548,DORP BOEKELO,153,Enschede,54.35459922942049,6.581752563719999,0,1.702122030007018,.0964630225080386,.0363180091317835,.02352654142414,.0211913143494476,.0264891429368095,.8924749921578196,.22508038585209,.2138263665594855,2.35,0,0,1,1,1,1,3.9955292,1.8843011,0
7622,BORNE CENTRUM,147,Borne,154.8997103375492,4.8800283534,.0531571804977979,30.91909010491567,.11284046692607,.061495983935743,.5737951807228916,.2241465863453815,.0491967871485944,.0913654618473896,.2269779507133593,.2204928664072633,2.21,0,0,1,1,1,1,5.042778,1.5851511,0
2931,KRIMPEN A/D LEK,643,Nederlek,119.1967921722741,9.88574956693,0,10.40893664990342,.0875748502994012,.0345738571100391,.1534573857110039,.0647829083390765,.0476682747530439,.6995175740868367,.2477544910179641,.1519461077844311,2.43,0,0,1,1,1,1,4.780776,2.2910943,0
1851,HEILOO-OOST,399,Heiloo,227.3446433073262,4.45709202171,0,10.72519698908017,.0958623514952888,.0478663985701519,.1990616621983914,.0568029490616622,.0039097408400357,.6923592493297587,.2527652601392872,.1872183531339615,2.37,0,0,1,1,1,1,5.4264669,1.4944966,0
8931,NIJLAN,80,Leeuwarden,170.285790036913,1.67338699947,0,32.40447509509477,.1212534059945504,.0713489409141583,.5234113712374582,.1610925306577481,0,.2441471571906355,.1294277929155313,.2602179836512262,1.58,0,0,1,1,1,1,5.1374784,.51484972,0
7227,TOLDIJK,1876,Steenderen,17.52963698289733,9.750734169789999,0,.6971519809368202,.0273224043715847,.0225689474186468,.0056780227120908,.0022902948754652,.0027197251646149,.9667430098291822,.2513661202185792,.1366120218579235,2.77,0,0,1,1,1,1,2.863893,2.2773426,0
4625,NIEUW BORGVLIET,748,Bergen op Zoom,98.41819954010761,3.34428434945,0,7.67157597302853,.2903752039151713,.0623827392120075,.1227329580988118,.0523764853033146,.00093808630394,.7615697310819262,.2528548123980424,.1288743882544861,2.41,0,0,1,1,1,1,4.5892258,1.2072527,0
5145,BUITENPOLDERS,867,Waalwijk,69.47224112839973,15.82377606009,0,.0944136560945438,.08,.0513651087459509,0,.235127770065299,.1031929662193429,.6103141549694072,.12,.12,2.36,0,0,1,1,1,1,4.2409272,2.7615137,0
1733,NIEUWE-NIEDORP,412,Niedorp,74.19842266271721,9.43537201068,0,3.444006635515271,.0727848101265823,.0326977401129944,.0671610169491525,.0091101694915254,.003954802259887,.8870762711864407,.2753164556962026,.1155063291139241,2.54,0,0,1,1,1,1,4.3067427,2.2444656,0
7348,RADIO KOOTWIJK,200,Apeldoorn,149.3334285714286,10.28754492967,.3246996915992935,.0814205957544759,.1428571428571428,.0081348336499586,0,.0051634273466803,0,.9867017390033611,.1428571428571428,.2380952380952381,1.96,0,0,1,1,1,1,5.0061817,2.330934,0
1462,OOSTBEEMSTER,370,Beemster,83.38284157691976,5.48265957543,.0043863714484254,1.587447463764186,.0915411355735805,.0325521744199604,.0250903579340096,.0081613617815087,.0025183630640084,.931677742800513,.2746234067207416,.1297798377752028,2.49,0,0,1,1,1,1,4.4234424,1.7015903,0
7607,PARADIJS,141,Almelo,61.54056586598781,2.12971480955,0,7.726787654673141,.1636923076923077,.0462771772136524,.1053079072027208,.0641321510992348,.0187659419409693,.7655168225434228,.1673846153846154,.2553846153846154,1.85,0,0,1,1,1,1,4.1196966,.75598806,0
6996,DREMPT,1876,Hummelo en Keppel,23.27399019109103,9.260479491910001,0,1.798732571887567,.0524861878453039,.0269775082132929,.0286833459691686,.003601213040182,.0151630022744503,.9255749305029063,.2651933701657458,.143646408839779,2.62,0,0,1,1,1,1,3.1473365,2.2257559,0
4321,KERKWERVE,1676,Schouwen-Duiveland,36.99444096185644,28.41418999743,0,.4071944095486535,.028169014084507,.0357012274745364,.0060329067641682,.0015669887699138,.0684774092452337,.8882214677461479,.2957746478873239,.1267605633802817,2.66,0,0,1,1,1,1,3.6107676,3.3468888,0
8095,'T LOO,269,Oldebroek,35.78371516798411,12.1795959777,0,2.773758543861087,.0291666666666667,.0470673425054308,.031281679942071,.011151339608979,0,.9104996379435192,.2583333333333334,.1333333333333333,3.01,0,0,1,1,1,1,3.577493,2.4997621,0
2318,LEEDEWIJK-NOORD,546,Leiden,462.9113759990542,2.40906308967,0,51.2650901643029,.2267441860465116,.1174785100286533,.5071633237822349,.1843361986628462,.0143266475644699,.1766953199617956,.2892441860465116,.0784883720930233,2.54,0,0,1,1,1,1,6.1375356,.87923789,0
3274,HEINENOORD,585,Binnenmaas,58.5988233920808,10.96180561997,0,2.101081607263975,.0719640179910045,.054780785707775,.0297602770941573,.0310363686081488,.0069729286300246,.8774496399598942,.2278860569715142,.1319340329835083,2.42,0,0,1,1,1,1,4.0707145,2.394417,0
8933,DE HOVEN,80,Leeuwarden,212.4181268214774,1.03967314575,.2371798093434993,57.19480267102796,.1494252873563219,.0962463907603465,.546679499518768,.2897016361886429,0,.0673724735322425,.2030651340996169,.1021711366538953,1.72,0,0,1,1,1,1,5.3585567,.038906381,0
7902,OOGEVEEN HCENTRUM,118,Hoogeveen,108.6495079410143,.8176072712500001,0,25.84421554500101,.0840438489646772,.0421591804570528,.4306540583136328,.2202521670606777,.0078802206461781,.2990543735224586,.1900121802679659,.2107186358099878,1.92,0,0,1,1,1,1,4.688127,-.20137316,0
4335,MIDDELBURG-ZUIDWEST,687,Middelburg (Z.),141.7538577702139,1.60780628186,.0177265150920887,19.2228325002119,.2596153846153846,.0494205862304022,.2738582140422631,.065439672801636,.0052828902522154,.6059986366734833,.2273351648351648,.1888736263736264,2.01,0,0,1,1,1,1,4.954092,.47487068,0
9765,PATERSWOLDE,1730,Tynaarlo,88.54042625706195,7.270630687910001,.1512467872703172,4.809850592632488,.0833333333333333,.0172307692307692,.1381098901098901,.0158241758241758,0,.8288351648351648,.2271505376344086,.2526881720430108,2.24,0,0,1,1,1,1,4.4834595,1.9838431,0
4421,KAPELLE,678,Kapelle,97.63037018223682,18.1557073079,0,3.690549154750209,.0599406528189911,.0595995833815531,.0678451568105543,.0362515912510126,.0189792848049994,.8173243837518805,.2913946587537092,.1412462908011869,2.66,0,0,1,1,1,1,4.5811887,2.8989849,0
7351,BOSGEBIED HOENDERLOO,200,Apeldoorn,21.36517036538947,10.55656159552,0,.5664810571606351,.0897832817337461,.0163079216167638,.0074744640743501,.0071895138310464,.000219192494849,.9688089079829907,.2879256965944272,.1547987616099071,2.28,0,0,1,1,1,1,3.0617621,2.3567476,0
8425,LANGEDIJKE,85,Ooststellingwerf,25.89431947449769,19.0548337311,0,.6555141733517569,.0163934426229508,.0241708070363905,.0182623875386062,0,.0004028467839398,.9571639586410635,.2459016393442623,.0983606557377049,2.75,0,0,1,1,1,1,3.2540236,2.9473207,0
9121,AALZUM,58,Dongeradeel,41.34770699505268,21.21886290827,0,.3472717152745414,0,.0245407788390889,0,0,.0004408523144747,.9750183688464364,.3666666666666666,.0333333333333333,3.61,0,0,1,1,1,1,3.722017,3.0548906,0
8055,LAAG ZUTHEM (KERN),177,Raalte,22.98246065025897,8.28558759353,0,.6673626510541065,.0476190476190476,.0361486486486486,.0119594594594595,.0058783783783784,0,.9460135135135135,.3253968253968254,.0952380952380952,2.96,0,0,1,1,1,1,3.1347313,2.1145177,0
3372,BOVEN-HARDINXVELD,523,Hardinxveld-Giessendam,144.4344093325869,15.85601683431,0,6.826083084418929,.0397849462365591,.0868376513474808,.1214685587814087,.0514255956255696,.0113266501757584,.7289415440697826,.2698924731182796,.1591397849462366,2.58,0,0,1,1,1,1,4.9728255,2.7635491,0
2243,DRIE PAPEGAAIEN,629,Wassenaar,398.3912684585849,7.55301075466,.3219791962820661,2.030297336365774,.3590192644483363,.0166457432463849,.1327939740549589,.0079508997070721,.0004649648951504,.8421444180964337,.2539404553415061,.2907180385288967,2.31,0,0,1,1,1,1,5.9874344,2.0219462,0
6469,HOPEL,928,Kerkrade,66.48315550845491,4.73865629161,0,41.52688256585195,.3481481481481482,.1615384615384615,.5692307692307692,0,.1692307692307692,.1,.1851851851851852,.1555555555555556,2.27,0,0,1,1,1,1,4.1969485,1.5557536,0
5231,ORTHEN,796,'s-Hertogenbosch,227.9314142306789,2.28462986061,0,26.70479702431864,.2857142857142857,.1073946845055144,.3529199059844513,.1889350931115531,.0386910142831314,.3120593021153498,.244299674267101,.1321544904606794,2.16,0,0,1,1,1,1,5.4290447,.826204,0
8107,BROEKLAND - KERN,177,Raalte,29.18317335691114,13.35023256914,0,1.047005655956137,.012396694214876,.020354030206247,.0130460672332594,.0042765116656742,.0033021166026092,.9590212742922103,.3181818181818182,.0991735537190083,2.96,0,0,1,1,1,1,3.3735924,2.5915339,0
7523,MEKKELHOLT,153,Enschede,132.0151859034277,1.69346981668,0,51.20070577735351,.3399907106363214,.0383472057074911,.6266349583828775,.0820451843043995,.1848989298454221,.0680737217598097,.217835578262889,.1574547143520669,1.98,0,0,1,1,1,1,4.8829169,.52677959,0
7001,OUDE STAD,222,Doetinchem,109.7385470941045,.25111053343,0,30.51065073300423,.1155913978494624,.0512687726566546,.506991196271362,.3997928534438115,.0207146556188503,.0212325220093216,.135752688172043,.2580645161290323,1.76,0,0,1,1,1,1,4.6981006,-1.381862,0
8911,DE WAAG,80,Leeuwarden,634.213808948094,.03557934794,.8279096810074614,45.49718308327048,.175,.0801952580195258,.4170153417015341,.4456066945606695,0,.0571827057182706,.1045454545454545,.1102272727272727,1.33,0,0,1,1,1,1,6.4523859,-3.33599,0
1151,BROEK,852,Waterland,280.8322884027528,8.298251435689998,.0183795407312474,2.106528410018652,.1087866108786611,.0285559043709249,.0383965225790872,.0010866940352572,.0008452064718667,.9311156725428641,.2594142259414226,.1548117154811715,2.37,0,0,1,1,1,1,5.6377578,2.1160448,0
2912,DORRESTEIN (LAAGBOUW),567,Nieuwerkerk aan den IJssel,273.8325965547319,9.362430214430001,0,39.39421281929917,.1455648218347233,.0537065052950076,.550302571860817,.0283661119515885,.0018910741301059,.3657337367624811,.266868840030326,.1622441243366186,2.45,0,0,1,1,1,1,5.6125169,2.2367048,0
3248,MELISSANT-NIEUW,504,Dirksland,56.28282214202942,18.66465151724,0,1.099733269809743,.0510948905109489,.0434129179902312,.0192642688800082,.0045769716842573,.010827612118728,.9219182293267753,.2530413625304136,.1119221411192214,2.57,0,0,1,1,1,1,4.0303893,2.9266315,0
1215,STAATSLIEDENKWARTIER,402,Hilversum,416.3077615448325,1.78693347666,.0853088212248723,72.72032926197465,.1651696606786427,.0492406810860561,.8403129314312011,.0207086976530143,.0464795213989876,.0432581684307409,.2365269461077844,.1991017964071856,2.18,0,0,1,1,1,1,6.031425,.58050102,0
8097,EEKT,269,Oldebroek,21.64663011410623,9.19595780873,0,.8381457320406295,.0148514851485149,.0168109363454027,.0057531932861818,0,.0019529188219149,.9754829515465006,.3143564356435644,.1262376237623762,3.23,0,0,1,1,1,1,3.0748498,2.2187641,0
2225,ZUIDDUINEN,537,Katwijk,541.6664436227638,7.64594155157,0,28.21834139066254,.041195771053591,.0148869941805386,.2199215049397753,.0364054675869536,.0211124644742184,.707673568818514,.2767043383157127,.1633248268319358,2.67,0,0,1,1,1,1,6.2946506,2.0341749,0
9336,HUIS TER HEIDE,1699,Noordenveld,45.84929662496414,6.271539610810001,0,.1056674027040688,.0384615384615385,.0129280625143645,0,.0017237416685819,0,.9853481958170536,.3076923076923077,.1153846153846154,2.77,0,0,1,1,1,1,3.8253598,1.8360219,0
7946,WANNEPERVEEN,1708,Steenwijkerland,50.62127328129936,20.31335675485,0,.5075910086323423,.0305810397553517,.0281349556672936,.012129121406364,.0010363489809235,.0035696464898476,.9551299274555713,.2446483180428135,.1467889908256881,2.38,0,0,1,1,1,1,3.924372,3.0112786,0
3449,BARWOUTSWAARDER,632,Woerden,140.332608064096,2.55664398969,0,2.387277498379104,.0410958904109589,.0414727041895895,.0139652983495556,.3093525179856115,0,.6352094794752433,.2191780821917808,.136986301369863,2.69,0,0,1,1,1,1,4.9440155,.93869543,0
1746,LANDELIJK GEBIED DIRKSHORN,395,Harenkarspel,54.08624479564254,9.40663816302,0,1.566773256784432,.0718562874251497,.0400481058328322,.0229705351773903,.0103427540589296,.0001202645820806,.9265183403487672,.2275449101796407,.1227544910179641,2.35,0,0,1,1,1,1,3.9905798,2.2414157,0
8372,BAARLO,1708,Steenwijkerland,5.777376613795647,20.06585910072,0,.1377407939277158,0,.0188943317004899,0,0,.0008747375787264,.9802309307207837,.4,.2,3.13,0,0,1,1,1,1,1.7539498,2.9990199,0
9512,NIEUWEDIEP,1680,Aa en Hunze,11.89265328223363,20.87228031265,0,1.016642768141292,.0517241379310345,.0414346179550011,.0144798396079305,.0089106705279572,0,.9351748719091112,.2586206896551724,.0862068965517241,2.5,0,0,1,1,1,1,2.4759209,3.0384219,0
9794,LELLENS,9,Ten Boer,151.5786449925813,12.93098116811,.0256474044536013,.2678261531812879,.0526315789473684,.0198405668733392,0,0,.0005314437555359,.9796279893711249,.4210526315789473,.1578947368421053,3.03,0,0,1,1,1,1,5.0211048,2.5596261,0
6289,ELKENRADE,1729,Gulpen-Wittem,119.8639153439153,6.7028625109,0,.3691066508729929,.0625,.0412698412698413,0,0,0,.9587301587301588,.0625,0,2.1,0,0,1,1,1,1,4.7863569,1.9025347,0
3076,LOMBARDIJEN,599,Rotterdam,130.4807431542512,5.70940058938,.0143437986232241,52.9043189204838,.4288856304985337,.0918590522478736,.557958687727825,.1358444714459295,.0415552855407047,.1727825030376671,.2137096774193548,.2126099706744868,1.89,1,5.7094007,1,1,1,1,4.8712258,1.7421141,9.9464273
8631,LOENGA,91,Sneek,69.44181882571733,18.67824189077,0,.2132976592388834,.0714285714285714,.0438393202008497,.0057937427578216,.003862495171881,0,.9465044418694477,.2857142857142857,.1428571428571428,2.79,0,0,1,1,1,1,4.2404895,2.9273593,0
7811,EMMEN CENTRUM,114,Emmen,93.18140973495535,.37158230582,0,24.14898653289609,.0764163372859025,.102543720190779,.3712241653418124,.3247217806041335,.0679650238473768,.1335453100158983,.075098814229249,.5283267457180501,1.63,0,0,1,1,1,1,4.5345483,-.98998487,0
3312,VOGELPLEIN EN OMGEVING,505,Dordrecht,221.6365422956903,1.79626625254,.0175429292923603,34.35224736702158,.2398909586551567,.0942242833052277,.3596121416526138,.0942242833052277,.0453204047217538,.4066188870151771,.26715129486597,.1022262607905498,2.19,0,0,1,1,1,1,5.4010386,.58571023,0
6026,MAARHEEZE,1706,Cranendonck,86.52883457791873,8.898908702189999,0,2.586670902689421,.1273764258555133,.034405085164157,.0625154282893113,.0329856825475191,.0015428289311281,.8685509750678845,.2347908745247148,.1644486692015209,2.42,0,0,1,1,1,1,4.4604778,2.1859286,0
8641,RIEN,140,Littenseradiel,105.1169153005076,14.98232603336,.0228401720553535,1.21487756825994,.0384615384615385,.0083482409063804,.0119260584376863,0,0,.9797257006559332,.3461538461538461,.1153846153846154,2.89,0,0,1,1,1,1,4.6550732,2.7068713,0
6029,STERKSEL,1658,Heeze-Leende,43.87537445706186,12.62750831479,0,.7451231614711058,.0836501901140684,.0177211482132396,.0185632688927944,.0177577621558289,.015707381370826,.9302504393673111,.2091254752851711,.1825095057034221,2.58,0,0,1,1,1,1,3.7813532,2.5358777,0
2741,WADDINXVEEN,627,Waddinxveen,137.5774131672934,4.04508118584,0,9.207631620396379,.1341404358353511,.0864940163363516,.1231558285316279,.1484201861584246,.0154498828594947,.6264800861141012,.2455205811138015,.1535108958837772,2.4,0,0,1,1,1,1,4.9241867,1.3975016,0
9078,OUDE BILDTZIJL,63,het Bildt,41.02551670764262,12.91221804532,.256114403743984,.6929133470051577,.0432692307692308,.0195314270177188,.0159061041373997,.0032627905922871,.0058458331445144,.95545384510808,.2692307692307692,.1057692307692308,2.42,0,0,1,1,1,1,3.7141943,2.5581739,0
4942,HOOIPOLDER / ACHTER DE HOEVEN,779,Geertruidenberg,239.2608823362733,6.58813672065,.0029095769342248,42.46339339272787,.0926157697121402,.0505190311418685,.6214532871972318,.1294117647058824,.0941176470588235,.1044982698961938,.2853566958698373,.032540675844806,2.69,0,0,1,1,1,1,5.4775543,1.8852706,0
8488,NIJEHOLTWOLDE,98,Weststellingwerf,8.668600349042055,24.23447258617,0,.2362551485578399,.025,.0217586361597129,0,0,.0002243158366981,.978017048003589,.225,.175,2.59,0,0,1,1,1,1,2.1597073,3.1877761,0
2281,LEEUWENDAAL,603,Rijswijk (ZH.),614.9749155564953,2.95836019781,0,94.90487699908471,.256353591160221,.0958721704394141,.8735019973368842,.0306258322237017,0,0,.250828729281768,.0994475138121547,2.28,0,0,1,1,1,1,6.4215813,1.0846351,0
6414,HEKSENBERG,917,Heerlen,21.48377764268698,3.60700638203,.0135768009847247,12.4139094633139,.3201201201201201,.017579445571332,.2124022022602144,.0002897710808461,.1632377088766541,.6064908722109533,.2258258258258258,.1339339339339339,2.16,0,0,1,1,1,1,3.0672982,1.2828782,0
2967,LANGERAK-LANDELIJK GEBIED,694,Liesveld,50.19794139635465,16.34911967049,.0044950175727055,1.623226147221327,.0583090379008746,.0253990822723454,.0178375234279067,.0096943062108188,.0007109157887934,.9463581723001357,.3352769679300291,.0787172011661808,2.94,0,0,1,1,1,1,3.9159739,2.794174,0
9362,BOERAKKER,25,Marum,21.39967270615276,16.79055407811,0,.8972621951771619,.0289855072463768,.0682432432432432,.0157094594594595,0,.0008445945945946,.9152027027027027,.2898550724637681,.0869565217391304,2.66,0,0,1,1,1,1,3.0633757,2.8208165,0
7451,BUURTSCHAP NEERDORP,1742,Rijssen-Holten,47.78588510916552,17.36190786319,0,1.34361722044135,.0525720746184285,.0366249155943584,.0220738585028579,.0100716140260778,.0046411214775505,.9265884903991555,.2351611079706049,.1916336913510458,2.51,0,0,1,1,1,1,3.8667302,2.8542786,0
5306,BRAKEL,297,Zaltbommel,109.8387185720104,20.20365705733,0,2.623072248481294,.0224525043177893,.0337894805110578,.0635579479862507,.0121278941565601,.0092094169531098,.8813152603930215,.2763385146804836,.1398963730569948,2.76,0,0,1,1,1,1,4.6990132,3.0058637,0
